Asset,Quote,Provider,Deploy,Whitelist,Class,base,cross,quote,oracleBaseCross,oracleCrossQuote
wstETH,USD,Cross,Yes,Yes,CrossAdapter,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,0x0000000000000000000000000000000000000348,[Lido_wstETH/stETH],[Chainlink_stETH/USD]
